#T(GeV) 	 q-hat/T^3 	 ErrX    	 ErrY   ErrYAlphas
0.240948	-0.00847882	0	0.0281555	0.00135045
0.282741	0.625137	0	0.035136	0.0927498
0.328949	0.662253	0	0.0369207	0.0922768
0.408096	0.552806	0	0.030918	0.0708826
0.536123	0.372731	0	0.0214077	0.0434105
0.652992	0.355121	0	0.020027	0.038789
0.791763	0.272185	0	0.0181013	0.0280279
0.898554	0.308872	0	0.0183829	0.0306533
