#T(GeV) 	 q-hat/T^3 	 ErrX    	 ErrY   ErrYAlphas
0.240948	-0.00847882	0	0.0281555	0.00135045
0.282741	0.601561	0	0.0187804	0.0892518
0.328949	0.680267	0	0.0236499	0.0947869
0.408096	0.552806	0	0.030918	0.0708826
0.536123	0.372731	0	0.0214077	0.0434105
0.652992	0.355121	0	0.020027	0.038789
0.791763	0.323284	0	0.0114957	0.0332897
0.898554	0.308872	0	0.0183829	0.0306533
