#T(GeV) 	 q-hat/T^3 	 ErrX    	 ErrY   ErrYAlphas
0.240948	-0.00847882	0	0.0281575	0.00135045
0.282741	0.784091	0	0.0765858	0.116333
0.328949	0.682617	0	0.0397822	0.0951143
0.408096	0.552806	0	0.0309179	0.0708826
0.536123	0.372731	0	0.0214077	0.0434105
0.652992	0.355121	0	0.020027	0.038789
0.791763	0.272185	0	0.0181013	0.0280279
0.89855	0.308871	0	0.0183828	0.0306533
