#Pure SU(3) gauge theory
#beta   R_beta 
5.76842	0.470103
5.83684	0.515569
5.90526	0.555013
5.97368	0.589208
6.04211	0.618871
6.11053	0.644644
6.17895	0.667086
6.24737	0.68668
6.31579	0.703838
6.38421	0.718907
6.45263	0.732184
6.52105	0.743917
6.58947	0.754318
6.65789	0.763565
6.72632	0.77181
6.79474	0.779182
6.86316	0.78579
6.93158	0.791728
