#EQCD results for Nf=0;  max, mid and min correspond to scale variation
#T/Tc   s/T^3 (max)             s/T^3 (mid)             s/T^3 (min) 
1.	3.258912520625806	3.258912520625806	3.258912520625806
1.1	3.7227417415429325	3.722741741542933	3.722741741542933
1.2	4.085844537446444	4.085844537446444	4.085844537446444
1.3	4.376140847053865	4.376140847053865	4.376140847053865
1.4	4.612534805155439	4.612534805155439	4.612534805155439
1.5	4.808140084928979	4.808140084928979	4.808140084928979
1.6	4.97227014411862	4.97227014411862	4.97227014411862
1.7000000000000002	5.111685281722565	5.111685281722564	5.111685281722565
1.8	5.231390862430684	5.231390862430684	5.231390862430684
1.9	5.335159924589993	5.335159924589993	5.335159924589993
2.	5.4258829627136755	5.4258829627136755	5.4258829627136755
2.1	5.50580695423031	5.505806954230309	5.50580695423031
2.2	5.576701884423036	5.576701884423036	5.576701884423036
2.3	5.63997884567825	5.63997884567825	5.63997884567825
2.4000000000000004	5.696775177207782	5.696775177207782	5.696775177207782
2.5	5.74801677585535	5.74801677585535	5.74801677585535
2.6	5.794464336338226	5.794464336338226	5.794464336338226
2.7	5.836748107391198	5.836748107391198	5.836748107391197
2.8	5.875394326404393	5.875394326404393	5.875394326404393
2.9000000000000004	5.910845545946049	5.910845545946049	5.910845545946049
3.	5.943476422822524	5.943476422822524	5.943476422822524
3.1	5.973606098691336	5.973606098691336	5.973606098691336
3.2	6.001507993605624	6.001507993605624	6.001507993605624
3.3000000000000003	6.027417616809618	6.027417616809617	6.027417616809618
3.4000000000000004	6.051538844106064	6.051538844106065	6.051538844106065
3.5	6.074048999180877	6.074048999180877	6.074048999180877
3.6	6.095102994574597	6.095102994574597	6.095102994574596
3.7	6.1148367277689415	6.1148367277689415	6.1148367277689415
3.8000000000000003	6.133369883047678	6.133369883047678	6.133369883047678
3.9000000000000004	6.1508082561541375	6.150808256154138	6.150808256154138
4.	6.167245693305887	6.167245693305887	6.167245693305887
4.1	6.182765716700969	6.182765716700969	6.182765716700969
4.2	6.197442893718082	6.197442893718083	6.197442893718083
4.300000000000001	6.211343995453591	6.211343995453592	6.211343995453592
4.4	6.224528981229535	6.224528981229535	6.224528981229535
4.5	6.237051838641134	6.2370518386411335	6.237051838641134
4.6	6.248961303136269	6.248961303136269	6.248961303136269
4.7	6.260301476694253	6.260301476694253	6.260301476694253
4.800000000000001	6.27111236163927	6.27111236163927	6.27111236163927
4.9	6.281430322790186	6.281430322790186	6.281430322790186
5.	6.291288488863884	6.291288488863884	6.291288488863883
5.1000000000000005	6.300717102197717	6.300717102197717	6.300717102197717
5.2	6.309743824350136	6.309743824350136	6.309743824350135
5.3	6.318394003906434	6.318394003906434	6.318394003906434
5.4	6.32669091180512	6.3266909118051196	6.32669091180512
5.5	6.334655948666688	6.334655948666688	6.334655948666688
5.6000000000000005	6.342308827916396	6.342308827916396	6.342308827916395
5.7	6.349667737919484	6.349667737919484	6.349667737919484
5.800000000000001	6.356749485869352	6.356749485869352	6.356749485869352
5.9	6.363569625769381	6.36356962576938	6.36356962576938
6.	6.370142572513513	6.370142572513513	6.370142572513513
6.1000000000000005	6.376481703788063	6.376481703788062	6.376481703788063
6.2	6.382599451278495	6.382599451278495	6.382599451278495
6.300000000000001	6.388507382462677	6.388507382462676	6.388507382462676
6.4	6.394216274100219	6.394216274100219	6.394216274100219
6.5	6.399736178381019	6.399736178381019	6.399736178381017
6.6000000000000005	6.405076482571084	6.405076482571085	6.405076482571085
6.7	6.410245962886443	6.410245962886444	6.410245962886444
6.800000000000001	6.415252833233948	6.415252833233948	6.415252833233947
6.9	6.420104789378425	6.420104789378425	6.420104789378425
7.	6.424809049027398	6.424809049027398	6.424809049027398
7.1000000000000005	6.429372388265241	6.429372388265241	6.429372388265241
7.2	6.433801174717543	6.4338011747175425	6.433801174717543
7.300000000000001	6.438101397781695	6.438101397781695	6.438101397781695
7.4	6.442278696221155	6.442278696221155	6.4422786962211545
7.5	6.446338383386754	6.446338383386754	6.446338383386754
7.6000000000000005	6.450285470299069	6.450285470299069	6.450285470299069
7.7	6.454124686799804	6.454124686799804	6.454124686799804
7.800000000000001	6.457860500957447	6.457860500957447	6.457860500957447
7.9	6.461497136892535	6.461497136892535	6.461497136892534
8.	6.465038591170189	6.465038591170189	6.465038591170188
8.100000000000001	6.468488647892113	6.468488647892112	6.468488647892113
8.2	6.471850892606493	6.471850892606493	6.471850892606493
8.3	6.4751287251421346	6.4751287251421346	6.475128725142134
8.4	6.478325371462391	6.478325371462391	6.4783253714623905
8.5	6.4814438946248885	6.481443894624889	6.481443894624889
8.600000000000001	6.484487204924543	6.484487204924543	6.484487204924543
8.7	6.487458069289845	6.487458069289845	6.487458069289846
8.8	6.490359119995579	6.490359119995579	6.490359119995579
8.9	6.4931928627491615	6.4931928627491615	6.4931928627491615
9.	6.495961684202423	6.495961684202424	6.495961684202424
9.1	6.498667858935699	6.498667858935698	6.498667858935699
9.200000000000001	6.501313555956999	6.501313555956999	6.501313555956999
9.3	6.503900844754883	6.503900844754883	6.503900844754883
9.4	6.506431700940382	6.506431700940382	6.506431700940382
9.5	6.508908011510074	6.508908011510074	6.508908011510074
9.6	6.511331579759559	6.511331579759559	6.511331579759559
9.700000000000001	6.513704129874133	6.513704129874133	6.513704129874133
9.8	6.516027311221049	6.516027311221049	6.516027311221048
9.9	6.518302702365702	6.518302702365702	6.518302702365702
10.	6.520531814832221	6.52053181483222	6.52053181483222
10.1	6.522716096627211	6.522716096627211	6.522716096627211
10.200000000000001	6.5248569355437915	6.5248569355437915	6.5248569355437915
10.3	6.526955662261784	6.526955662261784	6.526955662261784
10.4	6.5290135532585065	6.529013553258506	6.5290135532585065
10.5	6.531031833543514	6.531031833543514	6.531031833543514
10.600000000000001	6.533011679229592	6.533011679229592	6.533011679229592
10.700000000000001	6.534954219951277	6.534954219951277	6.534954219951276
10.8	6.536860541141369	6.53686054114137	6.53686054114137
10.9	6.538731686175017	6.5387316861750175	6.5387316861750175
11.	6.540568658390303	6.540568658390303	6.540568658390303
11.100000000000001	6.542372422993497	6.542372422993497	6.542372422993497
11.200000000000001	6.544143908856625	6.544143908856624	6.544143908856625
11.3	6.545884010214317	6.545884010214318	6.545884010214318
11.4	6.54759358826652	6.54759358826652	6.54759358826652
11.5	6.549273472693022	6.549273472693023	6.549273472693023
11.600000000000001	6.55092446308549	6.55092446308549	6.55092446308549
11.700000000000001	6.552547330302113	6.552547330302113	6.5525473303021124
11.8	6.554142817749732	6.554142817749732	6.5541428177497325
11.9	6.555711642597962	6.555711642597962	6.555711642597961
12.	6.557254496929405	6.557254496929405	6.557254496929405
12.100000000000001	6.558772048829904	6.558772048829904	6.558772048829904
12.200000000000001	6.56026494342243	6.560264943422431	6.560264943422431
12.3	6.561733803847944	6.561733803847945	6.561733803847945
12.4	6.5631792321964255	6.5631792321964255	6.5631792321964255
12.5	6.56460181039094	6.56460181039094	6.56460181039094
12.600000000000001	6.566002101027544	6.566002101027544	6.566002101027545
12.700000000000001	6.567380648173515	6.567380648173515	6.567380648173515
12.8	6.568737978126355	6.568737978126355	6.568737978126354
12.9	6.5700746001357455	6.570074600135746	6.570074600135746
13.	6.5713910070906	6.571391007090599	6.5713910070906
13.100000000000001	6.572687676173103	6.572687676173103	6.572687676173103
13.200000000000001	6.573965069481624	6.573965069481624	6.573965069481624
13.3	6.57522363462421	6.575223634624211	6.575223634624211
13.4	6.576463805284215	6.576463805284215	6.576463805284214
13.5	6.577686001759672	6.577686001759672	6.577686001759671
13.600000000000001	6.5788906314777185	6.578890631477718	6.5788906314777185
13.700000000000001	6.580078089485479	6.58007808948548	6.58007808948548
13.8	6.581248758918647	6.581248758918647	6.581248758918646
13.9	6.582403011448878	6.582403011448878	6.582403011448878
14.	6.583541207711195	6.583541207711195	6.583541207711195
14.100000000000001	6.584663697712365	6.584663697712365	6.584663697712365
14.200000000000001	6.585770821221257	6.585770821221257	6.585770821221257
14.3	6.586862908142113	6.5868629081421135	6.586862908142113
14.4	6.587940278871579	6.58794027887158	6.58794027887158
14.5	6.589003244640313	6.589003244640313	6.589003244640313
14.600000000000001	6.5900521078399645	6.5900521078399645	6.5900521078399645
14.700000000000001	6.591087162336224	6.591087162336224	6.591087162336224
14.8	6.592108693768656	6.5921086937686555	6.592108693768656
14.9	6.593116979837924	6.593116979837925	6.593116979837925
